category,title,link,price,currency,slot
laptops,"SKINARMA IPAD PRO 11"" (3RD/4TH GEN) | IPAD AIR 10.9"" (4TH/5TH GEN)  SPUNK Ivory",https://www.alifstores.com/skinarma-ipad-pro-11-3rd-4th-gen-ipad-air-10-9-4th-5th-gen-spunk-ivory.html,199.00,QAR,Only 5 left
laptops,SKINARMA MAGNETIC CARDHOLDER WITH GRIP-STAND ~ SPUNK Orange,https://www.alifstores.com/skinarma-magnetic-cardholder-with-grip-stand-spunk-orange.html,149.00,QAR,Only 4 left
laptops,SKINARMA MAGNETIC CARDHOLDER WITH GRIP-STAND Kira Kobai,https://www.alifstores.com/skinarma-magnetic-cardholder-with-grip-stand-kira-kobai.html,149.00,QAR,Only 3 left
laptops,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND ~ SPUNK Orange,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-spunk-orange.html,79.00,QAR,
laptops,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND ~ SPUNK Pewter Green,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-spunk-pewter-green.html,79.00,QAR,
laptops,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND ~ SPUNK Blue,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-spunk-blue.html,79.00,QAR,
laptops,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND ~ SPUNK Ivory,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-spunk-ivory.html,79.00,QAR,Only 5 left
laptops,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND Kira Kobai,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-kira-kobai.html,79.00,QAR,
laptops,SKINARMA MAGNETIC WIRELESS POWERBANK 5000 MAH 20W USB-C PD ~ SPUNK ORANGE,https://www.alifstores.com/skinarma-magnetic-wireless-powerbank-5000-mah-20w-usb-c-pd-spunk-orange.html,199.00,QAR,Only 3 left
laptops,SKINARMA MAGNETIC WIRELESS POWERBANK 5000 MAH 20W USB-C PD ~ SPUNK PEWTER GREEN,https://www.alifstores.com/skinarma-magnetic-wireless-powerbank-5000-mah-20w-usb-c-pd-spunk-pewter-green.html,199.00,QAR,Only 4 left
laptops,SKINARMA MAGNETIC WIRELESS POWERBANK 5000 MAH 20W USB-C PD ~ SPUNK BLUE,https://www.alifstores.com/skinarma-magnetic-wireless-powerbank-5000-mah-20w-usb-c-pd-spunk-blue.html,199.00,QAR,Only 4 left
laptops,SKINARMA MAGNETIC WIRELESS POWERBANK 5000 MAH 20W USB-C PD ~ SPUNK IVORY,https://www.alifstores.com/skinarma-magnetic-wireless-powerbank-5000-mah-20w-usb-c-pd-spunk-ivory.html,199.00,QAR,Only 4 left
laptops,Start Reading,https://www.alifstores.com/start-reading-4.html,1360.00,QAR,
laptops,Start Reading,https://www.alifstores.com/start-reading-5.html,1360.00,QAR,
laptops,Read it Yourself with Ladybird Box of 50 Books,https://www.alifstores.com/read-it-yourself-with-ladybird-box-of-50-books-26.html,1318.00,QAR,
laptops,Usborne Storybook Reading Library,https://www.alifstores.com/usborne-storybook-reading-library.html,1105.00,QAR,
laptops,CLINICAL MEDICINE 5-BOOK SETPA,https://www.alifstores.com/clinical-medicine-5-book-setpa.html,1097.00,QAR,Only 3 left
laptops,Usborne,https://www.alifstores.com/usborne.html,1063.00,QAR,
laptops,Mr. Men (set),https://www.alifstores.com/mr-men-set.html,1020.00,QAR,
laptops,The Usborne Reading Collection for Confident Readers - x 40 book boxed set,https://www.alifstores.com/the-usborne-reading-collection-for-confident-readers-x-40-book-boxed-set-9.html,850.00,QAR,
laptops,The Usborne Reading Collection - x 40 book boxed set,https://www.alifstores.com/the-usborne-reading-collection-x-40-book-boxed-set-9.html,850.00,QAR,
laptops,النظم السياسية 1-6 اجزاء,https://www.alifstores.com/%D8%A7%D9%84%D9%86%D8%B8%D9%85-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-1-6-%D8%A7%D8%AC%D8%B2%D8%A7%D8%A1.html,788.00,QAR,Only 2 left
laptops,Isomars Sit-n-Standing Desk,https://www.alifstores.com/isomars-sit-n-standing-desk.html,1490.00,QAR,Only 3 left
laptops,Cricut Mug Press Starter Bundle,https://www.alifstores.com/cricut-mug-press-starter-bundle.html,1119.00,QAR,Only 2 left
laptops,POLYCHROMOS ARTISTS COLOR PENCILS TIN OF 120 COLOR + CD ROM,https://www.alifstores.com/polychromos-artists-color-pencils-tin-of-120-color-cd-rom.html,1000.00,QAR,
laptops,Cricut Atmosphere 9X9 UK (Easy Press 3),https://www.alifstores.com/cricut-atmosphere-9-9-uk-easy-press-3.html,979.00,QAR,Only 1 left
laptops,"Professional Drawing Set of 52 pcs- SELECTION, wooden box",https://www.alifstores.com/professional-drawing-set-of-52-pcs-selection-wooden-box.html,925.00,QAR,
laptops,Cricut Easypress 2 9X9 Raspberry - UK,https://www.alifstores.com/cricut-easypress-2-9-9-raspberry-uk.html,859.00,QAR,Only 1 left
laptops,"SCHMINCKE Watercolor Paint set of 10x15ml, Horadam",https://www.alifstores.com/schmincke-watercolor-paint-set-of-10x15ml-horadam.html,800.00,QAR,
laptops,"SCHMINCKE Watercolor Paint set of 18x5ml, Horadam",https://www.alifstores.com/schmincke-watercolor-paint-set-of-18x5ml-horadam.html,800.00,QAR,Only 2 left
laptops,Cricut Joy,https://www.alifstores.com/cricut-joy.html,799.00,QAR,Only 2 left
laptops,"Drawing Table - Artscholar B2 with T - Square - A1 - 25 x36"" + 15 X 17"" without stool",https://www.alifstores.com/isomars-drawing-table-artscholar-b-with-board-a1-5-x36-15-x-17-without-stool.html,769.00,QAR,Only 1 left
laptops,"Drawing Table - Artscholar B2 - with Board - A1 - 25 x36"" + 15 X 17"" without stool",https://www.alifstores.com/drawing-table-artscholar-b-with-t-square-a1-5-x36-15-x-17-without-stool.html,715.00,QAR,Only 1 left
laptops,"Rosa Stretched Canvas, 200X220 –°m, Extra Fine Grain, Acrylic Prime, Cotton, Rosa Gallery",https://www.alifstores.com/rosa-stretched-canvas-00x-0-%E2%80%94%C3%85m-extra-fine-grain-acrylic-prime-cotton-rosa-gallery.html,670.00,QAR,Only 2 left
laptops,Tool - Wr - Mold Press,https://www.alifstores.com/tool-wr-mold-press.html,579.00,QAR,Only 1 left
laptops,Easel StdoHvyDty 56x61x24cmWd/Bh/E,https://www.alifstores.com/easel-stdohvydty-56x61x-4cmwd-bh-e.html,550.00,QAR,Only 1 left
laptops,Acrylic Paint Set 8x60ml PRIMAcryl SCHMINCKE,https://www.alifstores.com/acrylic-paint-set-8x60ml-primacryl-schmincke.html,550.00,QAR,Only 4 left
laptops,"IdeaPad 3 15ITL6 (i3-1115G4, 4GB, 256GB, 15.6"" FHD, Grey, FP, Win11) (82H803J5AX)",https://www.alifstores.com/ideapad-3-15itl6-i3-1115g4-4gb-256gb-15-6-fhd-grey-fp-win11-82h803j5ax.html,1399.00,QAR,Only 1 left
laptops,"TAG TOP III Plus 15.6""  i7, 256GB SSD/ 1TB HDD. Windows 11. Intel® Iris® Xe Graphics, Gen12, 8 GB DD",https://www.alifstores.com/tag-top-iii-plus-15-6-i7-256gb-ssd-1tb-hdd-windows-11-intel-iris-xe-graphics-gen12-8-gb-dd.html,1999.00,QAR,
laptops,"Dell Inspiron Laptop INS-16-5620-i5-1235U, 8GB, 512GB SSD, Intel(R) UHD Graphics, 16.0"" FHD",https://www.alifstores.com/dell-inspiron-laptop-ins-16-5620-i5-1235u-8gb-512gb-ssd-intel-r-uhd-graphics-16-0-fhd.html,2199.00,QAR,Only 5 left
laptops,"Asus Vivobook Intel Core i5,8GB RAM,512GB SSD,2GB VGA,15.6"" FHD, Windows 11",https://www.alifstores.com/asus-vivobook-intel-core-i5-8gb-ram-512-gb-ssd-2gb-vga-15-6-inches-fhd-windows-11.html,2399.00,QAR,Only 2 left
laptops,Acer Aspire 5 NB A5 15F i5 1135G7 8 512 2DMX450 W11 SL,https://www.alifstores.com/acer-aspire-5-a515-inch-i5-1135g78gb-ram-51-gb-ssd-dmx450windows-11-silver.html,2399.00,QAR,Only 2 left
laptops,Acer Aspire 5 Laptop NB A5 14F i5 1135G7 8 512 2DMX350 W11 SL,https://www.alifstores.com/acer-aspire-5-laptop-a514-inch-i5-1135g78gb-ram-51-ssd-windows-11-silver.html,2399.00,QAR,Only 2 left
laptops,"IdeaPad 1 15IAU7 i5-1235U 8GB RAM, 512GB SSD, 15.6"" FHD, Win11 - Grey ",https://www.alifstores.com/ideapad-1-15iau7-i5-1-35u-8gb-ram-51-gb-ssd-15-6-fhd-win11-grey.html,2599.00,QAR,Only 2 left
laptops,"HP Pav x360 Convert 14-dy0016ne Core i3-1125G4 4GB DDR4 256GB SSD  Intel Iris Xe  14""  FHD - Silver",https://www.alifstores.com/hp-pav-x360-convert-14-dy0016ne-core-i3-11-5g4-4gb-ddr4-56gb-ssd-intel-iris-xe-14-fhd.html,2599.00,QAR,Only 1 left
laptops,"HP Laptop 15s-fq5002ne 15.6""FHD,Intel® Core™ i5, 8GB RAM, 512GB SSD ,Windows 11 - Silver",https://www.alifstores.com/hp-laptop-15s-fq500-ne-15-6-fhd-intel-%C3%A6-core-i5-8gb-ram-51-gb-ssd-windows-11-silver.html,2599.00,QAR,Only 2 left
laptops,Asus Vivobook Core I5 3.3GHz 8GB 512GB Win11 16inch WUXGA Silver English/Arabic Keyboard,https://www.alifstores.com/asus-vivobook-core-i5-3-3ghz-8-gb-512gb-win-11-16-inch-wuxga-silver-english-arabic-keyword.html,2699.00,QAR,Only 2 left
laptops,"HP Laptop 15s-eq2000ne AMD Ryzen™ 7 5700U8 GB DDR4512 SSDIntegrated15.6"", FHD Natural Silver FF+",https://www.alifstores.com/hp-laptop-15s-eq-000ne-amd-ryzen-7-5700u8-gb-ddr451-ssdintegrated15-6-fhd-natural-silver-ff.html,2699.00,QAR,Only 1 left
laptops,Dell Laptop i7-1165G7/8 GB RAM/512 GB SSD/15.6 Inch /W11/1N15M - Silver,https://www.alifstores.com/dell-laptop-i7-1165g7-8-51-s-d-15-6-inch-w11-1n15m-silver.html,2849.00,QAR,Only 1 left
laptops,Acer Aspire A515-56G-7021 15 Inch FHD – Core i7 8GB RAM 512 GB SSD Windows 11 English/Arabic - Silver,https://www.alifstores.com/acer-aspire-a515-56g-70-1-15-inch-fhd-core-i7-8gb-ram-51-gb-ssd-windows-11-englisharabic-silver.html,2999.00,QAR,Only 2 left
laptops,Apple MacBook Air 13.3 inch / Apple M1 chip with 8-core CPU and 7-core GPU / 8GB RAM / 256GB SSD/ Arabic & English - Space Grey,https://www.alifstores.com/apple-macbook-air-13-3-inch-apple-m1-chip-with-8-core-cpu-and-7-core-gpu-8gb-ram-256gb-ssd-space-grey.html,2999.00,QAR,
laptops,Dell Inspiron 14 5402-INS-0327-SLV Core i5 2.4GHz 8GB 512GB /Win11/14inch FHD/Arabic & English Keyboard - Silver,https://www.alifstores.com/dell-inspiron-14-540-ins-03-7-slv-core-i5-4ghz-8gb-51-gb-win1114inch-fhdarabic-english-keyboard-silver.html,3099.00,QAR,Only 1 left
laptops,Kitchenaid Artisan Stand Mixer 6.9L Empire Red,https://www.alifstores.com/kitchenaid-artisan-stand-mixer-6-9l-empire-red.html,4550.00,QAR,Only 2 left
laptops,Kitchenaid 4.83L Mixer Med Silver,https://www.alifstores.com/kitchenaid-4-83l-mixer-med-silver.html,3490.00,QAR,
laptops,Kitchenaid 4.8L Art Mixer Kyoto Glow,https://www.alifstores.com/kitchenaid-artisan-mixer-4-8-l-kyoto-glow.html,3490.00,QAR,Only 1 left
laptops,Kitchenaid Art St. Mixer Matcha Green,https://www.alifstores.com/kitchenaid-art-st-mixer-matcha-green.html,3350.00,QAR,Only 3 left
laptops,Kitchenaid Art Stand Mixer Fog Blue,https://www.alifstores.com/kitchenaid-art-stand-mixer-fog-blue.html,3350.00,QAR,Only 2 left
laptops,Kitchenaid Art Stand Mixer Silky Pink,https://www.alifstores.com/kitchenaid-art-stand-mixer-silky-pink.html,3350.00,QAR,Only 2 left
laptops,Kitchenaid 4.8L Art Stand Mixer Ice Blue,https://www.alifstores.com/kitchenaid-4-8l-art-stand-mixer-ice-blue.html,3350.00,QAR,Only 1 left
laptops,Kitchenaid Art St. Mixer Dried Rose,https://www.alifstores.com/kitchenaid-art-st-mixer-dried-rose.html,3350.00,QAR,Only 3 left
laptops,Kitchenaid Art St. Mixer Pebbled Palm,https://www.alifstores.com/kitchenaid-artisan-4-8-litre-stand-mixer-pebbled-palm.html,3350.00,QAR,Only 5 left
laptops,Art St. Mixer Ink Blue,https://www.alifstores.com/kitchenaid-art-stand-mixer-ink-blue.html,3350.00,QAR,
laptops,DYSON HP09 A/PURIFIER HOT+COLD,https://www.alifstores.com/dyson-hp09-a-purifier-hot-cold.html,3099.00,QAR,
laptops,Dyson Purifier Humidify  Cool Autoreact (White/Silver),https://www.alifstores.com/dyson-purifier-humidifycool-autoreact-white-nickel.html,2999.00,QAR,Only 1 left
laptops,Dyson V15 Detect Absolute Vaccum Cleaner Iron/Nickel,https://www.alifstores.com/dyson-v15-detect-absolute-vaccum-cleaner-iron-nickel.html,2999.00,QAR,
laptops,Dyson Purifier Cool Formaldehyde™ TP09 purifying fan (Nickel/Gold),https://www.alifstores.com/dyson-air-purifier-cool-formaldehyde-white-gold.html,2799.00,QAR,Only 2 left
laptops,Dyson Airwrap™ multi-styler Complete Long (Bright nickel and rich copper),https://www.alifstores.com/dyson-airwrap-multistyler-b-nickel-b-coppe.html,2499.00,QAR,Only 5 left
laptops,Dyson Air-Wrap Multistyler (Gifting Edition),https://www.alifstores.com/dyson-air-wrap-multistyler-gifting-edition.html,2499.00,QAR,Only 3 left
laptops,Dyson Airwrap Complete Hair Multi-Styler - Nickel & Copper,https://www.alifstores.com/dyson-airwrap-complete-hair-multi-styler-nickel-copper.html,2499.00,QAR,
laptops,Dyson Purifier Cool Autoreact™ TP7A Purifying Fan (White/Nickel),https://www.alifstores.com/dyson-purifier-cool-autoreact-air-purifier-white-silver.html,2499.00,QAR,Only 3 left
laptops,Dyson Airwrap Multistyler PBC Complete Long,https://www.alifstores.com/dyson-airwrap-multistyler-pbc-complete-long.html,2499.00,QAR,
laptops,Dyson Airwrap Multi-Styler Long Barrel Special Edition HS05,https://www.alifstores.com/dyson-air-wrap-multistyler-gifting-edition-1.html,2399.00,QAR,
laptops,  Canon PIXMA TS3340 Multi-Functional Printer,https://www.alifstores.com/canon-pixma-ts3340-multi-functional-printer.html,149.00,QAR,Only 2 left
laptops,CANON PRINTER PIXMA MG3640S AIO BLACK,https://www.alifstores.com/canon-printer-pixma-mg3640s-aio-black.html,179.00,QAR,Only 1 left
laptops,Canon PIXMA TS5340 All-in-One MFP,https://www.alifstores.com/canon-pixma-ts5340-all-in-one-mfp.html,219.00,QAR,
laptops,Canon PIXMA TS6340 Multi-Functional Inkjet Printer,https://www.alifstores.com/canon-pixma-ts6340-multi-functional-inkjet-printer.html,469.00,QAR,Only 1 left
laptops,Brother DCP-T420W A4 All-In-One Printer With Wireless And Mobile Printing,https://www.alifstores.com/brother-dcp-t420w-a4-all-in-one-printer-with-wireless-and-mobile-printing.html,479.00,QAR,Only 2 left
laptops,Brother DCP-T220 A4 All-in One Ink Tank Refill System Printer,https://www.alifstores.com/brother-dcp-t-0-a4-all-in-one-ink-tank-refill-system-printer.html,509.00,QAR,Only 4 left
laptops,Brother DCP-T520W A4 All-in One Ink Tank Refill System Printer with Built-in-Wireless Technology,https://www.alifstores.com/brother-dcp-t5-0w-a4-all-in-one-ink-tank-refill-system-printer-with-built-in-wireless-technology.html,549.00,QAR,Only 2 left
laptops,Brother DCP-L2540DW Mono Laser Multi-Function Copier with Wireless Networking and Duplex Printing,https://www.alifstores.com/brother-dcp-l2540dw-laser-multi-function-copier-with-wireless-networking-and-duplex-printing.html,779.00,QAR,Only 1 left
laptops,Brother DCP-T720DW A4 3 in 1 Wireless Ink Tank Printer,https://www.alifstores.com/brother-dcp-t7-0dw-a4-3-in-1-wireless-ink-tank-printer.html,949.00,QAR,Only 2 left
laptops,Brother DCP-T820DW 3-in-1 Wireless Ink Tank Printer,https://www.alifstores.com/brother-dcp-t8-0dw-3-in-1-wireless-ink-tank-printer.html,999.00,QAR,Only 2 left
laptops,HP LaserJet Tank 1502w Printer,https://www.alifstores.com/hp-laserjet-tank-150-w-printer.html,1079.00,QAR,Only 4 left
laptops,Brother DCP-L3510CDW Wireless Color Laser Duplex Multi-function Printer,https://www.alifstores.com/brother-dcp-l3510cdw-wireless-color-laser-duplex-multi-function-printer.html,1149.00,QAR,Only 4 left
laptops,CANON PRINTER MF655CDW,https://www.alifstores.com/canon-printer-mf655cdw.html,1199.00,QAR,Only 1 left
laptops,HP LaserJet Tank MFP 1602w Printer (2R3E8A),https://www.alifstores.com/hp-laserjet-tank-mfp-160-w-printer-r3e8a.html,1249.00,QAR,Only 2 left
laptops,Brother DCP-L3551CDW Wireless Color Laser Multi-function Printer,https://www.alifstores.com/brother-dcp-l3551cdw-wireless-color-laser-multi-function-printer.html,1299.00,QAR,Only 1 left
laptops,HOCO A9 7 INCHES TABLET BLUE 2GB 32GB,https://www.alifstores.com/hoco-a9-7-inches-tablet-blue-2gb-32gb.html,169.00,QAR,
laptops,"TAG Kids II Tablet 8"" FHD Quad-Core CPU, 2GB RAM, 32GB. Android 11.Sim Card slot",https://www.alifstores.com/tag-kids-ii-tablet-8-fhd-quad-core-cpu-2gb-ram-32gb-android-11-sim-card-slot.html,299.00,QAR,
laptops,"Fire HD 6 Tablet ,6 inch HD Display ,Wi-Fi,Front and Rear Camera, 8 GB  - Cobalt Blue",https://www.alifstores.com/fire-hd-6-tablet-6-inch-hd-display-wi-fifront-and-rear-camera-8-gb-cobalt-blue.html,319.00,QAR,Only 1 left
laptops,"Amazon Tablet Fire HD 8 8"" HD 10Th Generation  32Gb - Twilight Blue",https://www.alifstores.com/amazon-tablet-fire-hd-8-8-hd-10th-generation-3-gb-twilight-blue.html,345.00,QAR,Only 1 left
laptops,HOCO A8 10.1 INCHES ANDROID TABLET SILVER 6 GB 12 GB,https://www.alifstores.com/hoco-a8-10-1-inches-android-tablet-silver-6-gb-12-gb.html,349.00,QAR,
laptops,"Amazon Brand NEW Amazon Fire 7 Kids Pro 11th Gen 16GB Wi-Fi 7"" Sky Blue",https://www.alifstores.com/amazon-brand-new-amazon-fire-7-kids-pro-11th-gen-16gb-wi-fi-7-sky-blue.html,349.00,QAR,
laptops,HOCO A8 10.1 INCHES ANDROID TABLET GRAY 6 GB 128 GB,https://www.alifstores.com/hoco-a8-10-1-inches-android-tablet-gray-6-gb-12-gb.html,349.00,QAR,
laptops,Lenovo M10 HD - Tablet X306F 10.1in 32GB/2GB WiFi - Iron Grey,https://www.alifstores.com/lenovo-m10-hd-tablet-x306f-10-1in-3-gb-gb-wifi-iron-grey.html,379.00,QAR,Only 1 left
laptops,"Amazon Fire 7 Kids Pro Tablet ages 6-12, 7in 16GB - Purple",https://www.alifstores.com/amazon-fire-7-kids-pro-tablet-ages-6-1-7in-16gb-purple.html,449.00,QAR,Only 2 left
laptops,"Lenovo M8 - Tab 8505X, Iron Grey (8"" HD (1280x800) IPS 350nits, MediaTek Helio A22, 2.0Ghz, 3GB / 32 GB - Grey",https://www.alifstores.com/lenovo-m8-tab-8505x-iron-grey-8-hd-1-80x800-ips-350nits-mediatek-helio-a-0ghz-3gb-ram-1.html,499.00,QAR,Only 4 left
laptops,"Lenovo M9 - Tab 310FU Grey 9 Inch, 3GB, 32GB 5100mAh (Clear Case + Film)",https://www.alifstores.com/lenovo-m9-tab-310fu-grey-9-hd-1340-800-mediatek-helio-g80-3gb-32gb-5100mah-clear-case-film.html,499.00,QAR,Only 2 left
laptops,"Lenovo Tab X6C6X 4 GB, 64 GB 10 Black",https://www.alifstores.com/lenovo-tab-x6c6x-4-gb-64-gb-10-black.html,699.00,QAR,Only 2 left
laptops,Samsung Galaxy Tab A8 WiFi 4GB 64GB Gray,https://www.alifstores.com/samsung-galaxy-tab-a8-wifi-4gb-64gb-gray.html,719.00,QAR,
laptops,"TAGTech Tablet 10.1"" FHD 6GB RAM, 128GB. USB-C External Memory",https://www.alifstores.com/tagtech-tablet-10-1-fhd-6gb-ram-1-8gb-usb-c-external-memory.html,749.00,QAR,
laptops,"Lenovo M10 HD - Tab X306X, Iron Grey 10.1"" HD 3GB Ram, 32GB, MicroSD card (Up to 256), 4G LTE",https://www.alifstores.com/lenovo-m10-hd-tab-x306x-iron-grey-10-1-hd-3gb-ram-32gb-microsd-card-up-to-256-4g-lte.html,749.00,QAR,Only 1 left
kitchenaid,Apple iPhone 15 256GB Green,https://www.alifstores.com/apple-iphone-15-256gb-green.html,3799.00,QAR,Only 2 left
kitchenaid,Apple iPhone 15 256GB Blue,https://www.alifstores.com/apple-iphone-15-256gb-blue.html,3799.00,QAR,Only 2 left
kitchenaid,Apple iPhone 15 256GB Black,https://www.alifstores.com/apple-iphone-15-256gb-black.html,3799.00,QAR,Only 1 left
kitchenaid,Apple iPhone 15 128GB Green,https://www.alifstores.com/apple-iphone-15-128gb-green.html,3399.00,QAR,Only 4 left
kitchenaid,Apple iPhone 15 128GB Blue,https://www.alifstores.com/apple-iphone-15-128gb-blue.html,3399.00,QAR,Only 5 left
kitchenaid,Apple iPhone 15 128GB Black,https://www.alifstores.com/apple-iphone-15-128gb-black.html,3399.00,QAR,Only 5 left
kitchenaid,"Apple Watch Ultra 2 GPS + Cellular, 49mm Titanium Case with Olive Alpine Loop - Large",https://www.alifstores.com/apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-olive-alpine-loop-large.html,3199.00,QAR,Only 4 left
kitchenaid,"Apple Watch Ultra 2 GPS + Cellular, 49mm Titanium Case with Orange/Beige Trail Loop - M/L",https://www.alifstores.com/apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-orange-beige-trail-loop-m-l.html,3199.00,QAR,Only 3 left
kitchenaid,"Apple Watch Ultra 2 GPS + Cellular, 49mm Titanium Case with Blue/Black Trail Loop - M/L",https://www.alifstores.com/apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-blue-black-trail-loop-m-l.html,3199.00,QAR,
kitchenaid,"Apple Watch Ultra 2 GPS + Cellular, 49mm Titanium Case with Olive Alpine Loop - Medium",https://www.alifstores.com/apple-watch-ultra-2-gps-cellular-49mm-titanium-case-with-olive-alpine-loop-medium.html,3199.00,QAR,Only 4 left
kitchenaid,Apple Watch Series 9 GPS 45mm Starlight Aluminium Case with Starlight Sport Band - S/M,https://www.alifstores.com/apple-watch-series-9-gps-45mm-starlight-aluminium-case-with-starlight-sport-band-s-m.html,1719.00,QAR,Only 4 left
kitchenaid,Apple Watch Series 9 GPS 45mm Starlight Aluminium Case with Starlight Sport Band - M/L,https://www.alifstores.com/apple-watch-series-9-gps-45mm-starlight-aluminium-case-with-starlight-sport-band-m-l.html,1719.00,QAR,
kitchenaid,Apple Watch Series 9 GPS 41mm Silver Aluminium Case with Storm Blue Sport Band - S/M,https://www.alifstores.com/apple-watch-series-9-gps-41mm-silver-aluminium-case-with-storm-blue-sport-band-s-m.html,1599.00,QAR,Only 5 left
kitchenaid,Apple Watch Series 9 GPS 41mm Starlight Aluminium Case with Starlight Sport Band - S/M,https://www.alifstores.com/apple-watch-series-9-gps-41mm-starlight-aluminium-case-with-starlight-sport-band-s-m.html,1599.00,QAR,Only 2 left
kitchenaid,Apple Watch Series 9 GPS 41mm Midnight Aluminium Case with Midnight Sport Band - M/L,https://www.alifstores.com/apple-watch-series-9-gps-41mm-midnight-aluminium-case-with-midnight-sport-band-m-l.html,1599.00,QAR,Only 2 left
kitchenaid,Apple Watch Series 9 GPS 41mm Silver Aluminium Case with Storm Blue Sport Band - M/L,https://www.alifstores.com/apple-watch-series-9-gps-41mm-silver-aluminium-case-with-storm-blue-sport-band-m-l.html,1599.00,QAR,Only 5 left
kitchenaid,Apple Watch Series 9 GPS 41mm Starlight Aluminium Case with Starlight Sport Band - M/L,https://www.alifstores.com/apple-watch-series-9-gps-41mm-starlight-aluminium-case-with-starlight-sport-band-m-l.html,1599.00,QAR,Only 2 left
kitchenaid,Apple Watch Series 9 GPS 41mm Starlight Aluminium Case with Starlight Sport Loop,https://www.alifstores.com/apple-watch-series-9-gps-41mm-starlight-aluminium-case-with-starlight-sport-loop.html,1599.00,QAR,Only 2 left
kitchenaid,Apple Watch Series 9 GPS 41mm Midnight Aluminium Case with Midnight Sport Loop,https://www.alifstores.com/apple-watch-series-9-gps-41mm-midnight-aluminium-case-with-midnight-sport-loop.html,1599.00,QAR,Only 2 left
kitchenaid,"SKINARMA IPAD PRO 11"" (3RD/4TH GEN) | IPAD AIR 10.9"" (4TH/5TH GEN) SPUNK Orange",https://www.alifstores.com/skinarma-ipad-pro-11-3rd-4th-gen-ipad-air-10-9-4th-5th-gen-spunk-orange.html,199.00,QAR,
kitchenaid,"SKINARMA IPAD PRO 11"" (3RD/4TH GEN) | IPAD AIR 10.9"" (4TH/5TH GEN) SPUNK Pewter Green",https://www.alifstores.com/skinarma-ipad-pro-11-3rd-4th-gen-ipad-air-10-9-4th-5th-gen-spunk-pewter-green.html,199.00,QAR,
kitchenaid,"SKINARMA IPAD PRO 11"" (3RD/4TH GEN) | IPAD AIR 10.9"" (4TH/5TH GEN)  SPUNK Blue",https://www.alifstores.com/skinarma-ipad-pro-11-3rd-4th-gen-ipad-air-10-9-4th-5th-gen-spunk-blue.html,199.00,QAR,
kitchenaid,"SKINARMA IPAD PRO 11"" (3RD/4TH GEN) | IPAD AIR 10.9"" (4TH/5TH GEN)  SPUNK Ivory",https://www.alifstores.com/skinarma-ipad-pro-11-3rd-4th-gen-ipad-air-10-9-4th-5th-gen-spunk-ivory.html,199.00,QAR,Only 5 left
kitchenaid,SKINARMA MAGNETIC CARDHOLDER WITH GRIP-STAND ~ SPUNK Orange,https://www.alifstores.com/skinarma-magnetic-cardholder-with-grip-stand-spunk-orange.html,149.00,QAR,Only 4 left
kitchenaid,SKINARMA MAGNETIC CARDHOLDER WITH GRIP-STAND Kira Kobai,https://www.alifstores.com/skinarma-magnetic-cardholder-with-grip-stand-kira-kobai.html,149.00,QAR,Only 3 left
kitchenaid,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND ~ SPUNK Orange,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-spunk-orange.html,79.00,QAR,
kitchenaid,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND ~ SPUNK Pewter Green,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-spunk-pewter-green.html,79.00,QAR,
kitchenaid,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND ~ SPUNK Blue,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-spunk-blue.html,79.00,QAR,
kitchenaid,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND ~ SPUNK Ivory,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-spunk-ivory.html,79.00,QAR,Only 5 left
kitchenaid,SKINARMA UNIVERSAL ATTACHMENT SMART GRIP-STAND Kira Kobai,https://www.alifstores.com/skinarma-universal-attachment-smart-grip-stand-kira-kobai.html,79.00,QAR,
kitchenaid,SKINARMA MAGNETIC WIRELESS POWERBANK 5000 MAH 20W USB-C PD ~ SPUNK ORANGE,https://www.alifstores.com/skinarma-magnetic-wireless-powerbank-5000-mah-20w-usb-c-pd-spunk-orange.html,199.00,QAR,Only 3 left
